location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,ipc_phase,ipc_type,population_in_phase,population_fraction_in_phase,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#severity+v_ipc,#period+v_ipc,#affected+num,#affected+pct,#date+start,#date+end
HTI,True,True,Ouest,Ouest ht05,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,all,first projection,1005027,1.0,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,3+,first projection,402011,0.4,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,1,first projection,351759,0.35,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,2,first projection,251257,0.25,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,3,first projection,251257,0.25,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,4,first projection,150754,0.15,2022-03-01,2022-06-30
HTI,True,True,Ouest,Ouest ht07,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,all,first projection,168897,1.0,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,3+,first projection,59114,0.35,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,1,first projection,50669,0.3,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,2,first projection,59114,0.35,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,3,first projection,50669,0.3,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,4,first projection,8445,0.05,2022-03-01,2022-06-30
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,all,first projection,955459,1.0,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,3+,first projection,429957,0.45,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,1,first projection,286638,0.3,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,2,first projection,238865,0.25,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,3,first projection,334411,0.35,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,4,first projection,95546,0.1,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,all,first projection,370071,1.0,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,3+,first projection,111022,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,1,first projection,129525,0.35,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,2,first projection,129525,0.35,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,3,first projection,92518,0.25,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,4,first projection,18504,0.05,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,all,first projection,213716,1.0,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,3+,first projection,96172,0.45,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,1,first projection,53429,0.25,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,2,first projection,64115,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,3,first projection,64115,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,4,first projection,32057,0.15,2022-03-01,2022-06-30
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,all,first projection,94602,1.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,3+,first projection,33111,0.35,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,1,first projection,28381,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,2,first projection,33111,0.35,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,3,first projection,23651,0.25,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,4,first projection,9460,0.1,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht01,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,all,first projection,399618,1.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,3+,first projection,179828,0.45,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,1,first projection,99905,0.25,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,2,first projection,119885,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,3,first projection,119885,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,4,first projection,59943,0.15,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht07,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,all,first projection,226223,1.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,3+,first projection,113112,0.5,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,1,first projection,45245,0.2,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,2,first projection,67867,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,3,first projection,67867,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,4,first projection,45245,0.2,2022-03-01,2022-06-30
HTI,True,True,Sud,Sud ht08,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,all,first projection,86780,1.0,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,3+,first projection,26034,0.3,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,1,first projection,21695,0.25,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,2,first projection,39051,0.45,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,3,first projection,21695,0.25,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,4,first projection,4339,0.05,2022-03-01,2022-06-30
HTI,True,True,Sud,Ville des Cayes,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,all,first projection,31556,1.0,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,3+,first projection,11045,0.35,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,1,first projection,12622,0.4,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,2,first projection,7889,0.25,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,3,first projection,9467,0.3,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,4,first projection,1578,0.05,2022-03-01,2022-06-30
HTI,True,True,Tabarre,Tabarre P+TP,,,,,2,5,first projection,0,0.0,2022-03-01,2022-06-30
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,all,current,955459,1.0,2021-09-01,2022-02-28
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,3+,current,382184,0.4,2021-09-01,2022-02-28
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,1,current,286638,0.3,2021-09-01,2022-02-28
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,2,current,286638,0.3,2021-09-01,2022-02-28
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,3,current,286638,0.3,2021-09-01,2022-02-28
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,4,current,95546,0.1,2021-09-01,2022-02-28
HTI,True,True,Port au Prince,Port au Prince P+TP,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,all,current,361537,1.0,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,3+,current,144615,0.4,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,1,current,126538,0.35,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,2,current,90384,0.25,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,3,current,90384,0.25,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,4,current,54231,0.15,2021-09-01,2022-02-28
HTI,True,True,Centre,Bas plateau ht03,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,all,current,346064,1.0,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,3+,current,173032,0.5,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,1,current,86516,0.25,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,2,current,86516,0.25,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,3,current,103819,0.3,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,4,current,69213,0.2,2021-09-01,2022-02-28
HTI,True,True,Centre,Haut plateau ht03,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,all,current,458065,1.0,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,3+,current,206130,0.45,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,1,current,137420,0.3,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,2,current,114516,0.25,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,3,current,137420,0.3,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,4,current,68710,0.15,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht04,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,all,current,629383,1.0,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,3+,current,220284,0.35,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,1,current,188815,0.3,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,2,current,220284,0.35,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,3,current,188815,0.3,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,4,current,31469,0.05,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite_ht01,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,all,current,401532,1.0,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,3+,current,200766,0.5,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,1,current,100383,0.25,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,2,current,100383,0.25,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,3,current,140536,0.35,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,4,current,60230,0.15,2021-09-01,2022-02-28
HTI,True,True,Artibonite,Artibonite ht03,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,all,current,87077,1.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,3+,current,43539,0.5,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,1,current,21769,0.25,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,2,current,21769,0.25,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,3,current,30477,0.35,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,4,current,13062,0.15,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest_ht01-la gonave,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,all,current,198551,1.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,3+,current,89348,0.45,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,1,current,49638,0.25,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,2,current,59565,0.3,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,3,current,59565,0.3,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,4,current,29783,0.15,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht05,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,all,current,120156,1.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,3+,current,48063,0.4,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,1,current,48062,0.4,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,2,current,24031,0.2,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,3,current,36047,0.3,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,4,current,12016,0.1,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht06,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,all,current,1005027,1.0,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,3+,current,402011,0.4,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,1,current,351759,0.35,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,2,current,251257,0.25,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,3,current,251257,0.25,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,4,current,150754,0.15,2021-09-01,2022-02-28
HTI,True,True,Ouest,Ouest ht07,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,all,current,153652,1.0,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,3+,current,76826,0.5,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,1,current,30730,0.2,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,2,current,38413,0.25,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,3,current,53778,0.35,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,4,current,23048,0.15,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht07,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,all,current,267852,1.0,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,3+,current,133926,0.5,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,1,current,53570,0.2,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,2,current,80356,0.3,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,3,current,93748,0.35,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,4,current,40178,0.15,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Grande-anse ht08,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,all,current,42388,1.0,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,3+,current,19074,0.45,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,1,current,14836,0.35,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,2,current,8478,0.2,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,3,current,12716,0.3,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,4,current,6358,0.15,2021-09-01,2022-02-28
HTI,True,True,Grand-Anse,Ville de Jérémie,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,all,current,94602,1.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,3+,current,33111,0.35,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,1,current,33111,0.35,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,2,current,28381,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,3,current,23651,0.25,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,4,current,9460,0.1,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht01,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,all,current,399618,1.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,3+,current,199809,0.5,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,1,current,119885,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,2,current,79924,0.2,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,3,current,119885,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,4,current,79924,0.2,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht07,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,all,current,226223,1.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,3+,current,101800,0.45,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,1,current,56556,0.25,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,2,current,67867,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,3,current,67867,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,4,current,33933,0.15,2021-09-01,2022-02-28
HTI,True,True,Sud,Sud ht08,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,all,current,86780,1.0,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,3+,current,34712,0.4,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,1,current,34712,0.4,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,2,current,17356,0.2,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,3,current,26034,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,4,current,8678,0.1,2021-09-01,2022-02-28
HTI,True,True,Sud,Ville des Cayes,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,all,current,168897,1.0,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,3+,current,67559,0.4,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,1,current,50669,0.3,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,2,current,50669,0.3,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,3,current,59114,0.35,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,4,current,8445,0.05,2021-09-01,2022-02-28
HTI,True,True,Petion-Ville,Petion Ville P+TP,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,all,current,157903,1.0,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,3+,current,71056,0.45,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,1,current,47371,0.3,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,2,current,39476,0.25,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,3,current,55266,0.35,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,4,current,15790,0.1,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht01,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,all,current,167769,1.0,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,3+,current,83885,0.5,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,1,current,50331,0.3,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,2,current,33554,0.2,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,3,current,50331,0.3,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,4,current,33554,0.2,2021-09-01,2022-02-28
HTI,True,True,Nippes,Nippes ht07,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,all,current,370071,1.0,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,3+,current,129525,0.35,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,1,current,129525,0.35,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,2,current,111021,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,3,current,92518,0.25,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,4,current,37007,0.1,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht01,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,all,current,213716,1.0,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,3+,current,96172,0.45,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,1,current,53429,0.25,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,2,current,64115,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,3,current,64115,0.3,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,4,current,32057,0.15,2021-09-01,2022-02-28
HTI,True,True,Sud-Est,Sud-est ht07,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,all,current,343327,1.0,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,3+,current,120165,0.35,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,1,current,85832,0.25,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,2,current,137331,0.4,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,3,current,85832,0.25,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,4,current,34333,0.1,2021-09-01,2022-02-28
HTI,True,True,Carrefour,Carrefour_P+TP,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,all,current,384124,1.0,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,3+,current,230475,0.6,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,1,current,57619,0.15,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,2,current,96031,0.25,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,3,current,153650,0.4,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,4,current,76825,0.2,2021-09-01,2022-02-28
HTI,True,True,Cite Soleil,Cite Soleil P_TP,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,all,current,78005,1.0,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,3+,current,27302,0.35,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,1,current,27302,0.35,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,2,current,23402,0.3,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,3,current,19501,0.25,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,4,current,7801,0.1,2021-09-01,2022-02-28
HTI,True,True,Croix des Bouquets,Croix de Bouquet P+ TP,,,,,2,5,current,0,0.0,2021-09-01,2022-02-28
HTI,True,True,Nord,Nord ht02,,,,,2,all,current,563661,1.0,2021-09-01,2022-02-28
HTI,True,True,Nord,Nord ht02,,,,,2,3+,current,253647,0.45,2021-09-01,2022-02-28
HTI,True,True,Nord,Nord ht02,,,,,2,1,current,140915,0.25,2021-09-01,2022-02-28
HTI,True,True,Nord,Nord ht02,,,,,2,2,current,169098,0.3,2021-09-01,2022-02-28
HTI,True,True,Nord,Nord ht02,,,,,2,3,current,169098,0.3,2021-09-01,2022-02-28
